# Wanna drop some funky stats & graphs? Go to 'www.stratoflights.com/auswertung'  

LOGGER_INFO_BEGIN 
{info:{board_id:4,id_str:'STRATO4 Version 1.3',serial:'916',hw_platform:{name:'stratologx-stm32l0',mcu:'ST STM32L072RZT6',v_ma:'1',v_mi:'3'},sw_version:{v_ma:'2',v_mi:'0',v_pa:'0',v_info:'STD',bt_t:'16:27:48',bt_d:'May 14 2022'}}} 
LOGGER_INFO_END 
CSV_DATA_SECTION_BEGIN 
Uptime [s];GNSS: PPS Timestamp [s];GNSS: UTC date time (ISO 8601);GNSS: Fix type (0=no fix, others=fix);GNSS: Latitude [degrees];GNSS: Longitude [degrees];GNSS: Positional dilution of precision;GNSS: Altitude [m] (above Mean Sea Level);GNSS: Ground speed [km/h];GNSS: Satellites in view;GNSS: Altitude [m] (above ellipsoid);Temperature: Board [degC];Temperature: Ext LM75 1 [degC];Temperature: Ext MS8607 1 [degC];Pressure: Ext MS8607 [hPa];Humidity: Ext MS8607 [%];Light Intensity: Clear [lx];Light Intensity: Red [lx];Light Intensity: Green [lx];Light Intensity: Blue [lx];Light Intensity: Infrared [lx];Light Intensity: UVA index [];Volt: Supply Voltage [V];Volt: 3.3V board voltage [V];Volt: 5V board voltage [V];Volt: Vin1 voltage [V];Volt: Vin2 voltage [V];Volt: Vin3 voltage [V];IO: In 1 State;IO: In 1 Timestamp [s];IO: In 2 State;IO: In 2 Timestamp [s];IO: Out 1 State;IO: Out 1 Timestamp [s];IO: Out 2 State;IO: Out 2 Timestamp [s] 
14978.871;14978.387;2023-04-26T11:30:29.0Z;3;51.9834845;11.2690497;1.5;84.4;0.5;10;129.5;8.5;12.0;11.1;1006.9;82.35;6505;8556;15441;16520;2676;0.12;8.43;3.29;5.06;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14980.871;14980.382;2023-04-26T11:30:31.0Z;3;51.9834850;11.2690497;1.5;84.4;0.3;10;129.5;8.6;12.1;11.1;1006.9;82.24;411;19468;10133;4822;14670;0.12;8.43;3.29;5.05;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14982.871;14982.378;2023-04-26T11:30:33.0Z;3;51.9834850;11.2690508;1.5;84.5;0.1;10;129.6;8.8;12.1;11.1;1007.0;82.35;24102;6001;23895;10524;8382;0.14;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14984.871;14984.373;2023-04-26T11:30:35.0Z;3;51.9834843;11.2690511;1.5;84.4;0.4;10;129.5;8.6;12.1;11.1;1007.2;82.54;13978;5411;15835;13473;14184;0.14;8.44;3.30;5.06;0.442;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14986.871;14986.369;2023-04-26T11:30:37.0Z;3;51.9834833;11.2690482;1.7;84.8;1.0;9;129.9;8.5;12.1;11.1;1007.3;82.30;13190;20353;6791;5;24895;0.13;8.43;3.29;5.05;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14988.871;14988.364;2023-04-26T11:30:39.0Z;3;51.9834817;11.2690461;1.7;85.1;1.3;9;130.1;8.5;12.1;11.1;1007.1;82.13;21840;14651;23698;20059;6118;0.13;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14990.871;14990.361;2023-04-26T11:30:41.0Z;3;51.9834812;11.2690447;1.7;85.3;0.3;9;130.3;8.6;12.1;11.1;1007.2;82.00;2081;5017;4726;4625;9657;0.12;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14992.871;14992.355;2023-04-26T11:30:43.0Z;3;51.9834809;11.2690442;1.5;85.4;0.1;10;130.5;8.5;12.2;11.1;1007.1;82.07;14172;5902;8363;8852;6216;0.12;8.43;3.29;5.05;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14994.871;14994.352;2023-04-26T11:30:45.0Z;3;51.9834813;11.2690418;1.5;85.2;0.3;10;130.3;8.8;12.1;11.0;1007.1;82.07;1196;1970;2465;5117;19388;0.12;8.43;3.29;5.06;0.442;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14996.871;14996.346;2023-04-26T11:30:47.0Z;3;51.9834806;11.2690447;1.5;84.9;0.7;10;130.0;8.5;12.1;11.0;1006.9;82.17;24986;13275;23895;21239;8476;0.12;8.42;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
14998.871;14998.343;2023-04-26T11:30:49.0Z;3;51.9834794;11.2690409;1.5;85.3;0.8;10;130.3;8.8;12.1;11.0;1006.9;82.29;6012;18288;9346;14652;5626;0.12;8.43;3.29;5.05;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15000.871;15000.338;2023-04-26T11:30:51.0Z;3;51.9834809;11.2690414;1.5;85.3;0.2;10;130.4;8.5;12.1;11.0;1007.2;82.42;14763;19173;6496;25072;12410;0.13;8.43;3.29;5.06;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15002.871;15002.334;2023-04-26T11:30:53.0Z;3;51.9834827;11.2690426;1.5;85.3;0.6;10;130.4;8.6;12.0;11.0;1006.9;82.32;22430;16519;25075;20256;16047;0.13;8.44;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15004.871;15004.329;2023-04-26T11:30:55.0Z;3;51.9834847;11.2690426;1.7;85.1;0.1;9;130.1;8.6;12.0;11.0;1006.9;82.03;21840;16126;24387;19469;17620;0.13;8.43;3.29;5.05;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15006.871;15006.325;2023-04-26T11:30:57.0Z;3;51.9834838;11.2690444;1.7;85.3;0.7;9;130.4;8.8;12.2;11.0;1007.0;81.99;5424;11800;16817;13473;3563;0.13;8.43;3.29;5.06;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15008.871;15008.322;2023-04-26T11:30:59.0Z;3;51.9834840;11.2690427;1.7;85.6;0.5;9;130.6;8.6;12.1;11.0;1007.0;82.06;4047;8654;14654;14357;5036;0.12;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15010.871;15010.317;2023-04-26T11:31:01.0Z;3;51.9834845;11.2690435;1.7;85.5;0.6;9;130.6;8.6;12.1;11.0;1007.0;82.15;4637;7770;14261;14357;6215;0.12;8.43;3.29;5.05;0.442;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15012.872;15012.313;2023-04-26T11:31:03.0Z;3;51.9834840;11.2690436;1.7;85.2;0.6;9;130.3;8.5;12.1;11.1;1006.9;82.23;213;6393;11902;13178;10343;0.12;8.44;3.30;5.06;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15014.872;15014.308;2023-04-26T11:31:05.0Z;3;51.9834835;11.2690452;1.7;84.8;0.7;9;129.9;8.6;12.1;11.0;1007.1;82.23;22921;5804;10821;12981;18207;0.12;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15016.872;15016.305;2023-04-26T11:31:07.0Z;3;51.9834869;11.2690446;1.5;84.1;0.6;10;129.1;8.6;12.2;11.0;1007.1;82.22;12599;3444;6495;9934;2872;0.12;8.43;3.29;5.05;0.441;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15018.872;15018.300;2023-04-26T11:31:09.0Z;3;51.9834863;11.2690439;1.5;83.8;0.1;10;128.9;8.8;12.1;11.0;1007.0;82.14;18694;4329;8756;12096;16831;0.12;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15020.872;15020.297;2023-04-26T11:31:11.0Z;3;51.9834851;11.2690456;1.5;83.9;0.4;10;129.0;8.9;12.1;11.1;1007.2;82.14;17023;3543;7478;11703;5821;0.12;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15022.872;15022.292;2023-04-26T11:31:13.0Z;3;51.9834847;11.2690415;1.5;84.1;0.8;10;129.2;8.8;12.1;11.1;1007.1;82.13;7782;1872;4333;9344;24203;0.12;8.43;3.29;5.05;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15024.872;15024.288;2023-04-26T11:31:15.0Z;3;51.9834837;11.2690403;1.5;84.2;0.7;10;129.3;8.9;12.1;11.1;1007.0;82.11;15647;9048;17702;20649;22237;0.12;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15026.872;15026.283;2023-04-26T11:31:17.0Z;3;51.9834843;11.2690435;1.5;84.6;0.8;10;129.7;8.6;12.1;11.1;1007.0;82.03;14762;2953;6790;11703;13783;0.12;8.44;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15028.872;15028.280;2023-04-26T11:31:19.0Z;3;51.9834837;11.2690444;1.7;84.5;1.0;9;129.6;8.8;12.1;11.0;1007.1;81.95;11813;2265;5611;10818;4149;0.11;8.43;3.29;5.05;0.442;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15030.872;15030.275;2023-04-26T11:31:21.0Z;3;51.9834822;11.2690420;1.5;84.9;0.7;10;129.9;8.8;12.1;11.0;1007.0;81.97;18301;3149;7970;12981;1986;0.12;8.43;3.29;5.06;0.442;0.412;0.507;1;0.000;1;0.000;0;0.002;0;0.002
15032.872;15032.272;2023-04-26T11:31:23.0Z;3;51.9834815;11.2690406;1.7;84.3;0.6;9;129.4;8.6;12.1;11.1;1007.1;82.03;12698;6983;15932;19371;24203;0.11;8.44;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15034.872;15034.268;2023-04-26T11:31:25.0Z;3;51.9834794;11.2690386;1.7;84.1;0.8;9;129.2;8.8;12.1;11.1;1007.1;82.12;3359;24284;794;7476;13979;0.11;8.43;3.29;5.05;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15036.872;15036.263;2023-04-26T11:31:27.0Z;3;51.9834794;11.2690382;1.5;83.8;0.9;10;128.9;8.6;12.1;11.1;1006.9;82.25;16925;2953;6987;13571;12701;0.11;8.43;3.29;5.06;0.441;0.412;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15038.873;15038.259;2023-04-26T11:31:29.0Z;3;51.9834786;11.2690342;1.7;84.0;0.8;9;129.1;8.8;11.9;10.9;1007.0;79.10;9159;1773;3841;12588;8867;0.11;8.44;3.29;5.06;0.442;0.412;0.507;1;0.000;1;0.000;0;0.002;0;0.002
15040.872;15040.254;2023-04-26T11:31:31.0Z;3;51.9834776;11.2690324;1.7;84.4;0.7;9;129.5;8.9;11.9;10.9;1006.8;77.95;12304;21729;19569;4527;1101;0.11;8.43;3.29;5.05;0.442;0.412;0.507;1;0.000;1;0.000;0;0.002;0;0.002
15042.872;15042.251;2023-04-26T11:31:33.0Z;3;51.9834792;11.2690327;1.7;84.2;0.1;9;129.3;8.9;11.7;10.9;1007.0;77.71;4342;299;2366;10327;2674;0.11;8.43;3.29;5.06;0.442;0.411;0.506;1;0.000;1;0.000;0;0.002;0;0.002
15044.873;15044.246;2023-04-26T11:31:35.0Z;3;51.9834809;11.2690362;1.7;83.9;0.1;9;128.9;8.6;11.9;10.9;1007.0;77.73;802;18878;14261;103;18402;0.11;8.44;3.29;5.06;0.442;0.412;0.508;1;0.000;1;0.000;0;0.002;0;0.002
15046.873;15046.243;2023-04-26T11:31:37.0Z;3;51.9834828;11.2690397;1.5;83.5;0.6;10;128.5;8.8;12.0;10.9;1007.0;78.02;22134;23203;23501;6788;19877;0.11;8.44;3.30;5.05;0.442;0.412;0.507;1;0.000;1;0.000;0;0.002;0;0.002
15048.873;15048.238;2023-04-26T11:31:39.0Z;3;51.9834821;11.2690414;1.7;83.6;0.7;9;128.6;8.9;12.0;10.9;1007.0;78.39;2965;18583;14752;201;12209;0.11;8.44;3.30;5.05;0.443;0.412;0.508;1;0.000;1;0.000;0;0.002;0;0.002
15050.873;15050.234;2023-04-26T11:31:41.0Z;3;51.9834813;11.2690423;1.7;83.6;0.9;9;128.6;8.8;12.0;10.9;1007.1;78.79;8568;19271;16915;1774;11128;0.11;8.43;3.29;5.06;0.443;0.412;0.507;1;0.000;1;0.000;0;0.002;0;0.002
15052.873;15052.229;2023-04-26T11:31:43.0Z;3;51.9834801;11.2690408;1.7;83.5;0.3;9;128.6;8.8;12.0;11.0;1006.8;79.26;24199;22417;23600;6788;10145;0.11;8.44;3.29;5.06;0.443;0.411;0.508;1;0.000;1;0.000;0;0.002;0;0.002
15054.873;15054.226;2023-04-26T11:31:45.0Z;3;51.9834782;11.2690433;1.5;83.5;0.3;10;128.6;8.9;12.0;11.0;1006.9;79.61;4342;24383;1089;10228;8769;0.11;8.43;3.29;5.05;0.442;0.412;0.507;1;0.000;1;0.000;0;0.002;0;0.002
15056.873;15056.222;2023-04-26T11:31:47.0Z;3;51.9834788;11.2690444;1.5;83.4;0.8;10;128.4;9.0;12.0;10.9;1007.1;79.42;7192;19468;16817;2069;314;0.11;8.43;3.29;5.06;0.443;0.411;0.508;1;0.000;1;0.000;0;0.002;0;0.002
15058.873;15058.218;2023-04-26T11:31:49.0Z;3;51.9834797;11.2690442;1.7;83.3;0.1;9;128.3;8.9;12.1;11.0;1006.8;79.35;9748;19762;17800;2856;24890;0.11;8.43;3.29;5.06;0.443;0.412;0.508;1;0.000;1;0.000;0;0.002;0;0.002
15060.873;15060.215;2023-04-26T11:31:51.0Z;3;51.9834814;11.2690458;1.7;82.7;0.4;9;127.7;8.8;11.9;10.9;1006.9;79.17;6504;18976;16522;1676;21351;0.11;8.43;3.29;5.05;0.443;0.412;0.507;1;0.000;1;0.000;0;0.002;0;0.002
15062.873;15062.210;2023-04-26T11:31:53.0Z;3;51.9834806;11.2690480;1.7;82.2;0.1;9;127.3;8.8;12.0;10.9;1007.0;79.02;23707;17305;12786;24384;16338;0.11;8.44;3.29;5.06;0.444;0.412;0.508;1;0.000;1;0.000;0;0.002;0;0.002
15064.873;15064.207;2023-04-26T11:31:55.0Z;3;51.9834798;11.2690484;1.7;82.2;0.3;9;127.2;8.9;12.1;11.0;1006.9;78.99;1392;17501;13769;24875;14470;0.11;8.43;3.29;5.06;0.444;0.411;0.508;1;0.000;1;0.000;0;0.002;0;0.002
15066.873;15066.202;2023-04-26T11:31:57.0Z;3;51.9834806;11.2690464;1.7;82.2;1.1;9;127.2;8.9;12.1;11.0;1007.0;79.05;23510;16813;12098;23892;12209;0.11;8.43;3.29;5.05;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15068.873;15068.199;2023-04-26T11:31:59.0Z;3;51.9834791;11.2690450;1.7;82.3;0.8;9;127.3;8.9;12.1;11.0;1006.8;79.14;11911;20156;18488;3544;13388;0.11;8.43;3.29;5.06;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15070.873;15070.194;2023-04-26T11:32:01.0Z;3;51.9834790;11.2690435;1.7;82.5;0.3;9;127.6;8.9;11.9;10.9;1007.1;77.01;9846;14847;7675;21435;6507;0.11;8.43;3.29;5.06;0.443;0.411;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15072.875;15072.190;2023-04-26T11:32:03.0Z;3;51.9834796;11.2690429;1.7;82.5;0.5;9;127.6;8.9;11.9;10.9;1006.9;76.54;5717;13471;5315;19174;3951;0.11;8.43;3.29;5.05;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15074.873;15074.184;2023-04-26T11:32:05.0Z;3;51.9834809;11.2690414;1.7;82.5;0.5;9;127.6;8.8;11.9;10.9;1007.0;76.62;3063;12488;4037;17601;117;0.11;8.42;3.29;5.06;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15076.875;15076.181;2023-04-26T11:32:07.0Z;3;51.9834839;11.2690414;1.7;82.5;0.5;9;127.6;8.9;11.9;10.9;1007.0;76.99;22723;11013;1088;15242;22825;0.11;8.44;3.29;5.06;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15078.875;15078.175;2023-04-26T11:32:09.0Z;3;51.9834852;11.2690438;1.7;82.8;0.2;9;127.9;8.9;11.9;10.9;1006.9;77.40;4538;12193;3841;17109;20663;0.11;8.43;3.29;5.05;0.444;0.411;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15080.875;15080.172;2023-04-26T11:32:11.0Z;3;51.9834849;11.2690438;1.7;83.0;0.3;9;128.1;8.9;12.0;10.9;1007.0;77.88;8077;12979;5119;18387;20269;0.11;8.44;3.29;5.06;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15082.875;15082.167;2023-04-26T11:32:13.0Z;3;51.9834827;11.2690438;1.7;83.0;0.5;9;128.1;8.9;11.9;10.9;1006.9;78.34;22822;10522;695;14947;15551;0.11;8.43;3.29;5.06;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15084.875;15084.164;2023-04-26T11:32:15.0Z;3;51.9834832;11.2690444;1.7;83.2;0.0;9;128.3;8.8;11.9;10.9;1007.1;78.73;3751;12488;3939;17896;17222;0.11;8.43;3.29;5.05;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15086.875;15086.159;2023-04-26T11:32:17.0Z;3;51.9834825;11.2690482;1.7;83.2;1.2;9;128.2;8.9;11.9;10.9;1007.1;78.41;3948;18484;15146;1971;20564;0.11;8.44;3.29;5.06;0.445;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15088.875;15088.155;2023-04-26T11:32:19.0Z;3;51.9834810;11.2690494;1.7;83.1;0.5;9;128.1;8.9;11.9;10.9;1006.9;77.25;16235;9735;23501;13669;10832;0.11;8.43;3.29;5.06;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15090.876;15090.150;2023-04-26T11:32:21.0Z;3;51.9834816;11.2690488;1.7;83.2;0.3;9;128.3;8.9;12.0;10.9;1007.0;76.90;22723;10915;990;15635;10537;0.11;8.44;3.29;5.05;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15092.875;15092.147;2023-04-26T11:32:23.0Z;3;51.9834844;11.2690534;1.7;82.6;1.1;9;127.7;8.9;12.0;10.9;1007.1;77.14;20757;10030;24877;14259;8768;0.11;8.44;3.29;5.06;0.444;0.411;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15094.875;15094.141;2023-04-26T11:32:25.0Z;3;51.9834853;11.2690598;1.7;82.4;0.8;9;127.5;8.9;12.0;10.9;1006.8;77.60;1392;11112;1973;16126;8178;0.11;8.43;3.29;5.06;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15096.875;15096.137;2023-04-26T11:32:27.0Z;3;51.9834865;11.2690623;1.7;82.5;1.0;9;127.6;9.0;12.0;10.9;1006.8;77.98;24493;10718;1580;15635;7392;0.11;8.44;3.30;5.05;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15098.875;15098.131;2023-04-26T11:32:29.0Z;3;51.9834851;11.2690616;1.7;82.6;0.8;9;127.6;9.0;12.1;11.0;1006.8;78.37;21249;9834;7;14062;6310;0.11;8.44;3.29;5.06;0.445;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15100.875;15100.128;2023-04-26T11:32:31.0Z;3;51.9834867;11.2690564;1.7;82.9;1.2;9;128.0;8.9;12.0;11.0;1006.9;78.68;23903;10325;1088;15143;4344;0.11;8.43;3.29;5.06;0.444;0.411;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15102.875;15102.123;2023-04-26T11:32:33.0Z;3;51.9834875;11.2690514;1.7;83.1;0.6;9;128.2;9.0;12.0;11.0;1007.0;78.87;12893;8261;21830;11703;1690;0.11;8.44;3.29;5.05;0.444;0.411;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15104.875;15104.120;2023-04-26T11:32:35.0Z;3;51.9834867;11.2690515;1.7;83.3;0.3;9;128.4;9.0;12.0;10.9;1007.0;79.02;14073;8064;22223;11703;510;0.11;8.44;3.29;5.06;0.445;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15106.875;15106.115;2023-04-26T11:32:37.0Z;3;51.9834888;11.2690532;1.7;83.2;0.8;9;128.3;9.0;11.9;10.9;1006.9;79.24;13778;8064;22223;11899;24594;0.11;8.44;3.29;5.06;0.444;0.411;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15108.876;15108.112;2023-04-26T11:32:39.0Z;3;51.9834877;11.2690485;1.7;83.7;1.6;9;128.8;9.1;12.0;10.9;1006.8;79.47;14073;7868;22420;11899;23021;0.11;8.43;3.29;5.05;0.445;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15110.876;15110.109;2023-04-26T11:32:41.0Z;3;51.9834844;11.2690485;1.7;84.0;1.1;9;129.1;8.8;12.0;10.9;1007.0;79.70;15449;8556;23206;12587;22333;0.11;8.44;3.29;5.06;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15112.876;15112.103;2023-04-26T11:32:43.0Z;3;51.9834844;11.2690514;1.7;83.9;1.0;9;128.9;8.9;11.9;10.9;1006.9;79.89;13581;7671;22420;12194;20367;0.11;8.44;3.29;5.06;0.445;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15114.876;15114.100;2023-04-26T11:32:45.0Z;3;51.9834845;11.2690522;1.7;83.4;0.4;9;128.5;9.1;12.0;10.9;1006.9;80.09;20266;9244;25074;14357;19974;0.11;8.44;3.29;5.05;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15116.876;15116.095;2023-04-26T11:32:47.0Z;3;51.9834867;11.2690529;1.7;82.8;0.0;9;127.8;8.9;12.0;10.9;1006.9;80.29;22920;9637;1186;15340;19483;0.11;8.43;3.29;5.06;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15118.876;15118.093;2023-04-26T11:32:49.0Z;3;51.9834865;11.2690511;1.7;83.1;1.0;9;128.2;9.0;12.0;10.9;1007.0;80.38;17907;8556;24189;13669;17320;0.11;8.44;3.29;5.06;0.445;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15120.876;15120.088;2023-04-26T11:32:51.0Z;3;51.9834871;11.2690535;1.7;82.9;0.6;9;128.0;9.0;11.9;10.9;1007.0;80.47;19479;8654;24877;14259;17320;0.11;8.43;3.29;5.05;0.445;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15122.876;15122.085;2023-04-26T11:32:53.0Z;3;51.9834876;11.2690540;1.7;82.7;0.3;9;127.8;9.1;12.0;10.9;1007.1;80.54;16039;7868;23403;13374;15452;0.11;8.44;3.29;5.06;0.445;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15124.876;15124.082;2023-04-26T11:32:55.0Z;3;51.9834892;11.2690587;1.7;82.2;0.8;9;127.3;9.1;12.1;11.0;1007.0;80.64;16235;7868;23599;13472;15059;0.11;8.43;3.29;5.06;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15126.876;15126.078;2023-04-26T11:32:57.0Z;3;51.9834890;11.2690625;1.7;82.4;0.2;9;127.5;9.1;12.1;11.0;1006.9;80.73;18103;8359;24681;14357;12994;0.11;8.44;3.29;5.05;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15128.876;15128.075;2023-04-26T11:32:59.0Z;3;51.9834889;11.2690666;1.7;81.9;0.7;9;127.0;9.0;12.0;11.0;1006.9;80.82;19971;8556;7;14848;12405;0.11;8.44;3.29;5.06;0.445;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15130.876;15130.072;2023-04-26T11:33:01.0Z;3;51.9834888;11.2690640;1.7;82.7;0.5;9;127.8;8.9;12.1;11.0;1007.0;80.90;19774;8556;105;15045;11913;0.11;8.44;3.29;5.06;0.444;0.411;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15132.876;15132.067;2023-04-26T11:33:03.0Z;3;51.9834887;11.2690640;1.7;83.1;0.4;9;128.1;9.1;12.1;11.0;1007.0;80.99;19774;8457;24681;14750;11323;0.11;8.44;3.29;5.05;0.445;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15134.876;15134.064;2023-04-26T11:33:05.0Z;3;51.9834875;11.2690631;1.7;83.0;0.0;9;128.1;8.9;12.0;11.0;1007.0;81.10;2277;9932;3153;17601;11127;0.11;8.43;3.29;5.06;0.444;0.411;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15136.876;15136.060;2023-04-26T11:33:07.0Z;3;51.9834883;11.2690643;1.7;83.2;0.8;9;128.3;9.1;12.1;11.0;1007.1;81.26;409;9539;2268;17109;9554;0.11;8.44;3.29;5.06;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15138.877;15138.058;2023-04-26T11:33:09.0Z;3;51.9834895;11.2690634;1.5;83.4;0.5;10;128.5;9.1;12.1;11.0;1007.1;81.38;3063;10030;3153;17601;7883;0.11;8.43;3.29;5.05;0.444;0.411;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15140.876;15140.055;2023-04-26T11:33:11.0Z;3;51.9834910;11.2690625;1.7;83.4;0.3;9;128.5;9.0;12.1;11.0;1007.1;81.47;8666;11210;5905;19665;8079;0.11;8.44;3.29;5.06;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15142.877;15142.051;2023-04-26T11:33:13.0Z;3;51.9834923;11.2690610;1.7;83.2;0.5;9;128.3;8.9;12.0;11.0;1006.9;81.58;1392;15240;13671;398;11520;0.11;8.44;3.29;5.06;0.445;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15144.877;15144.049;2023-04-26T11:33:15.0Z;3;51.9834924;11.2690628;1.7;82.8;0.3;9;127.9;9.1;12.1;11.0;1007.2;81.65;21839;14159;11312;24384;9554;0.11;8.44;3.29;5.05;0.444;0.411;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15146.877;15146.047;2023-04-26T11:33:17.0Z;3;51.9834950;11.2690643;1.7;82.8;0.2;9;127.9;9.1;12.0;11.0;1007.1;81.70;24297;14749;12393;24875;8866;0.11;8.44;3.29;5.06;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15148.877;15148.043;2023-04-26T11:33:19.0Z;3;51.9834929;11.2690640;1.7;83.6;1.2;9;128.7;9.1;12.1;11.0;1007.1;81.80;3555;15634;14457;1283;8472;0.11;8.44;3.29;5.06;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15150.877;15150.041;2023-04-26T11:33:21.0Z;3;51.9834926;11.2690622;1.7;83.7;0.5;9;128.7;9.0;12.1;11.0;1007.0;81.90;24592;14651;12885;24974;5523;0.11;8.44;3.29;5.06;0.445;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15152.877;15152.040;2023-04-26T11:33:23.0Z;3;51.9834905;11.2690675;1.7;83.5;1.2;9;128.6;9.1;11.9;10.9;1006.9;81.98;8175;16617;16620;2757;6900;0.11;8.44;3.29;5.06;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15154.877;15154.037;2023-04-26T11:33:25.0Z;3;51.9834923;11.2690727;1.7;82.8;0.3;9;127.9;9.1;12.0;11.0;1007.1;82.14;19972;18878;21240;6591;7588;0.11;8.44;3.29;5.06;0.444;0.411;0.509;1;0.000;1;0.000;0;0.002;0;0.002
15156.877;15156.034;2023-04-26T11:33:27.0Z;3;51.9834930;11.2690759;1.5;82.5;1.0;10;127.6;9.1;12.0;11.0;1007.0;82.32;901;20254;24190;8557;8964;0.11;8.43;3.29;5.06;0.444;0.412;0.509;1;0.000;1;0.000;0;0.002;0;0.002
